oid,ind,description,img,tags,title
9CBAF7,3400,"Adesivo Fosco Vinil Liso Sem Textura e Sem Relevo 
 
REF:DPIN58 
 
Altura - 3 METROS 
 
Gramatura: 135 
 
Largura - 58 CM 
 
Cobertura total - 1,74 M2 
 
Envio: 
 
Sob encomenda, produção e envio - 2 DIAS ÚTEIS 
 
Vantagens: Não propaga fogo / A prova d'água/ Antimofo e bactericida / Suprime pequenas irregularidades da parede/ É autoadesivo ou seja, não necessita de aplicação manual com cola. 
 
Atenção: 
 
Há possibilidade de variação de cor em 12% devido à calibração dos monitores residenciais. 
 
Também em encomendas efetuadas em períodos diferentes por questões de lote do produto o tom pode variar um pouco.",https://img.elo7.com.br/product/main/18BA6A8/papel-de-parede-infantil-mundo-encantado-papel-de-parede-infantil-disney.jpg,"papel de parede infantil disney,papel de parede infantil em bh,papel de parede infantil barato,papel de parede infantil neutro,papel de parede para quartinho de criança,decoraplus,decora plus,papel de parede infantil listrado,papel de parede infantil curitiba,papel de parede infantil comprar,papel de parede infantil abc fundo azul,papel de parede infantil,papel de parede infantil apaixonante,papel de parede infantil df,papel de parede infantil aviões e barcos,papel de parede infantil em mogi das cruzes,papel de parede neutro,papel de parede infantil leroy merlin,papel de parede educativo,papel de parede infantil da barbie,papel de parede infantil de futebol,papel de parede infantil estrelas,papel de parede infantil barato sp,papel de parede infantil blue books,papel de parede infantil para bebe,papel de parede infantil borboletas,papel de parede infantil mundo encantado,papel de parede infantil dinossauro,papel de parede infantil campinas,papel de parede infantil americanas",Papel de Parede Infantil Mundo Encantado
964CB9,3672,"KIT FESTA CHÁ REVELAÇÃO PARA LOCAÇÃO 
 
Este kit vem pronto para você decorar sua mesa de chá revelação de forma prática e criativa e só se preocupar com sua diversão! Para este tema escolhemos peças para decoração com dois bolos, mas você pode modificar esta sugestão ou adicionar outras peças como desejar! 
 
Criamos ainda toda sua papelaria personalizada, desde o convite, até caixas, rótulos e enfeites, para incrementar sua decoração. 
 
- 01 Boleira AZUL bebê G lisa com pé cerâmica TAMANHO 30 X 16,5CM ALTURA 
- 01 Boleira ROSA bebê G lisa com pé cerâmica TAMANHO 30 X 16,5CM ALTURA 
- 01 Suporte AZUL bebê M liso para doces com pé cerâmica TAMANHO 26 X 13CM ALTURA 
- 01 Suporte ROSA bebê M liso para doces com pé cerâmica TAMANHO 26 X 13CM ALTURA 
- 01 Suporte AZUL bebê P flor com pé cerâmicaTAMANHO18 X 13CM ALTURA 
- 01 Suporte ROSA P onda com pé cerâmica TAMANHO18 X 12CM ALTURA 
- 01 Bota em porcelana AZUL bebê com 15 cm de altura 
- 01 Bota em porcelana ROSA bebê com 15 cm de altura 
- 01 Bandeja AZUL bebê oval rendada G em cerâmica TAMANHO37 X 22CM 
- 01 Bandeja ROSA oval rendada G em cerâmica TAMANHO37 X 22CM 
 
Nossos kits são apenas sugestões, você pode modificá-los como desejar! 
 
Para ENCOMENDAR OU MODIFICAR SEU KIT entre em contato com a loja através do botão CONTATE VENDEDOR informando o seu CEP e data de sua festa que checamos valores de entrega, disponibilidade do kit e possíveis trocas de produtos. 
 
ATENDEMOS PARA RETIRADAS E ENTREGAS EM MOEMA, RESPECTIVAMENTE ÀS SEXTAS E SEGUNDAS, COM HORA MARCADA ENTRE 10 E 16H, OU A COMBINAR, DE ACORDO COM O DIA DA FESTA. 
 
VOCÊ AINDA PODE INCREMENTAR SUA FESTA COM NOSSA PAPELARIA PERSONALIZADA NO TEMA ESCOLHIDO. VEJA COM O VENDEDOR! 
 
OBS: Produto válido apenas para locação na cidade de São Paulo e adjacências!",https://img.elo7.com.br/product/main/17AE9A0/kit-festa-cha-revelacao-aluguel-aluguel-de-pratos-para-bolo-e-doces.jpg,"festa frozen aluguel,aluguel festa chá revelação,chá de bebê revelação,mesa chá revelação,decoração chá revelação,suporte bolo e doces cha revelacao,aluguel decoração festa chá de bebê,porta bolo,bebê,suporte para bolo e doces,festa primeira comunhão,kit festa locação,porcelana aluguel,menina,aluguel decoração chá de bebê,festa infantil,batizado menino e menina,mesa azul e rosa,aluguel de itens para festa,decoração chá de bebê revelação,chá revelação,enfeite,aluguel festa,mesa rosa e azul,locação decoração chá revelação,chá de bebê,locação decoração festa,chá de bebê simples,prato doce,louças para locação",Suporte Bolo e Doces para Chá Revelação - ALUGUEL
8EC7E2,3716,"Vestido Infantil de Renda. Forro: Cetim. Com bordado na cintura. 
 
Tamanho -------Busto----- Cintura------Comprimento 
01 ano-------------53---------52-----------54 
02 anos------------55---------54------------60 
03 anos------------57---------56------------63 
04 anos------------59---------58------------66 
05 anos------------61---------60------------69 
06 anos------------63---------62------------72",https://img.elo7.com.br/product/main/1678FD5/vestido-de-festa-infantil-azul-vestido-luna.jpg,"vestido festa menina,vestido de criança comprar,vestido infantil azul festa,vestido tema galinha pintadinha,vestido de criança,vestido bebe 1 ano festa,vestido infantil azul princesa,vestido infantil princesinha,roupa infantil para festa,comprar vestido infantil,vestido de gala infantil,vestido bebe,vestido aniversario 1 ano,vestido azul infantil de renda,vestido luna infantil,vestido infantil da luna,vestido galinha pintadinha,vestidos infantil arrumado,vestido infantil azul royal,vestido infantil festa,vestidos infantil de festa de aniversario,vestido de festa para criança,vestido 1 ano,vestido de festa galinha pintadinha,vestido de aniversario infantil,vestidos 1 ano aniversario,roupa de festa infantil,vestido de formatura infantil,vestido festa bebe 1 ano,vestido infantil",Vestido de Festa Infantil Azul
8748DC,3883,"rede de dormir casal jeans de luxo 
varanda especial é toda artesanais rede de dormir descanso casal jaguaruana ? varanda especial tamanho do tecido: 2,70m x 1,60m punhos: 0,74m (cada) peso: 2,500 kg tamanho total: 4,50m (aproximadamente) capacidade de peso: 350kg rede de dormir casal jaguaruana",https://img.elo7.com.br/product/main/22C2C1A/rede-de-dormir-descanso-casal-luxo.jpg,"redes de dormir para vender,rede de tecido,rede de casal preço,redes de dormir de luxo,comprar rede de dormir,rede de algodão,extensor de rede de descanso,redes de descanso diferentes,quanto custa uma rede de dormir,rede de balanço,redes de varanda preços,rede camuflada,rede de pano preço,preço de rede de balanço,comprar redes de dormir online,rede de deitar,lojas de redes de dormir,rede de dormir,rede para balançar,redes de dormir atacado,tecido de rede,rede de tecido preço,rede de deitar preço,rede de descanso,artesanato redes de dormir,rede de pano,rede casal,rede de dormir casal,onde comprar rede de balanço,preço rede de dormir",Rede de dormir descanso casal luxo
C13638,4610,"Suportes para doces e bolo festa Mexicana - ALUGUEL DISPONÍVEL NA CIDADE DE SÃO PAULO E ADJACÊNCIAS 
 
Seleção de peças inspiradas em Festas Mexicanas pronta para seu evento ficar ainda mais incrível! Elaboramos este kit de 14 peças para você montar sua festa em casa ou incrementar a mesa do buffet! 
 
O kit vem com 14 peças, que são: 
03 cactos verdes de madeira 25x18cm 
01 caveira mexicana de cerâmica 
01 boleira rosa pink de madeira laqueada TAMANHO 28 diam X 20CM ALTURA 
01 caixa altura de madeira roxa 20x20x8cm 
02 vasos amarelos de cerâmica M lisos TAMANHO12 X 18CM altura 
02 bancos coloniais azul royal de madeira 21,5 x 15 x 16cm altura 
02 suportes doce rosa pink de metal TAMANHO 30 X 12CM ALTURA 
01 bandeja laranja de madeira com pe?s resina laranja 29,5x15x4cm 
01 vaso verde P de cerâmica TAMANHO10 X 8CM altura 
 
Nossos kits são apenas sugestões, você pode modificá-los como desejar! 
 
Para ENCOMENDAR OU MODIFICAR SEU KIT entre em contato com a loja através do botão CONTATE VENDEDOR informando o seu CEP e data de sua festa que checamos valores de entrega, disponibilidade do kit e possíveis trocas de produtos. 
 
ATENDEMOS PARA RETIRADAS E ENTREGAS EM MOEMA, RESPECTIVAMENTE ÀS SEXTAS E SEGUNDAS, COM HORA MARCADA ENTRE 10 E 16H, OU A COMBINAR, DE ACORDO COM O DIA DA FESTA. 
 
VOCÊ AINDA PODE INCREMENTAR SUA FESTA COM NOSSA PAPELARIA PERSONALIZADA NO TEMA ESCOLHIDO. VEJA COM O VENDEDOR! 
 
OBS: Produto válido apenas para locação na cidade de São Paulo e adjacências!",https://img.elo7.com.br/product/main/1E9926A/suportes-para-doces-e-bolo-festa-mexicana-kit-de-festa.jpg,"festa menino,decoração de festa,ideia festa mexico,decoração mexicana,suporte para bolo e doces locação,festa mexicana,festa frida,porcelanas para festa,porta doce aluguel,festa viva,suporte bolo festa locação,suporte para bolo,decoração festa neon,festa provençal,pratos doce para festas,suporte de doce e bolo aluguel,suporte de doce e bolo locação,festa pronta,kit festa locação,cerâmica,aluguel de itens para festa,locação cerâmica para festa,prato,porta bolo aluguel,suporte para bolo e doces,festa mexico,porta bolo,bandeja aluguel,aluguel de louças para festa,louças para locação",Suportes para doces e bolo festa Mexicana ALUGUEL
87173B,4640,"Convite confecionado em papel cartão na cor vermelha, com laço na corazul, podendo ser feito em outras cores e temas também.",https://img.elo7.com.br/product/main/1A3804D/convite-branca-de-neve-festa-princesa.jpg,"festa branca de neve,tema branca de neve,convite personalizado de aniversário infantil,convite de aniversário,convite festa,convite personalizado de festa infantil,convite impresso,convite princesa,convite branca de neve,convite branca de neve qualquer tema,branca de neve,convite personalizado branca de neve,convite para festa de aniversário infantil,convite festa branca de neve,convite scrap branca de neve,convite para aniversário infantil branca de neve,aniversario convite branca de neve convite infantil,convite,convite personalizado para aniversário infantil branca de neve,convite provençal vermelho,convite aniversário branca de neve,convites de aniversário infantil,convite infantil branca de neve,convite branca de neve cute,convite provençal,festa princesa,personalizados branca de neve,convite infantil personalizado,convite festa infantil,convite personalizado",Convite Branca de Neve
BCD702,4992,"Lindo Vestido Infantil com Estampa de Abacaxi 
Tecido: Algodão e Laço em Cetim. 
Vestido possui tule para ficar armado. 
TABELA DE MEDIDAS 
Tamanho -------Busto--- Comprimento 
01 ano-------------53----------49 
02 anos------------55----------53 
03 anos------------57----------56 
04 anos------------59----------61 
05 anos------------61----------65 
06 anos------------63----------68",https://img.elo7.com.br/product/main/1DE796F/vestido-infantil-frutas-vestido-de-festa-para-crianca.jpg,"vestido frutas infantil,vestidos 1 ano aniversario,vestido bebe 1 ano festa,vestidos infantil de festa de aniversario,vestido de festa para criança,vestido aniversário,vestido fruta,vestido estampa frutas infantil,vestido festa 1 ano,vestido festa menina,vestido infantil festa,vestido para aniversario de um ano,vestido aniversario 1 ano,vestido infantil estampa frutas,vestido 1 aninho,vestido menina festa,vestidos infantil arrumado,vestido infantil estampa abacaxi,vestido 1 ano,vestidos festa infantil,vestido de festa bebe,vestido de festa pra criança,vestido infantil frutas,vestidos de festa infantil para comprar,vestido de aniversario infantil,vestido infantil de abacaxi,vestido de abacaxi infantil,vestido bebe festa,vestido festa bebe 1 ano,comprar vestido festa infantil",Vestido Infantil Frutas
7478AE,14050,"____ FAVOR VERIFICAR A DISPONIBILIDADE ANTES DE FAZER O PEDIDO ____ 
 ____ IMPORTANTE: MENCIONAR O MODELO DO CELULAR NO PEDIDO ____ 
 
Capinhas Celular Personalizadas 3D (IMPRESSÃO TOTAL DO CASE) 
 
____ FAVOR VERIFICAR A DISPONIBILIDADE ANTES DE FAZER O PEDIDO ____ 
 ____ IMPORTANTE: MENCIONAR O MODELO DO CELULAR NO PEDIDO ____ 
 
e Capinhas Celular Personalizadas 2D com bordas PRETA, BRANCA OU TRANSPARENTE 
Ideal para : 
- Presente de Aniversário; 
- Brinde de empresas ( clientes e funcionários); 
e muitas outras datas e eventos importantes 
-Colecionadores 
-Fãs de vídeo game , seriados, anime, mangá, filmes, cartoon .... 
 - Nas artes são possíveis montagens com fotos, imagens, frases/mensagens , nomes personalizados. (MODELOS EM FOTOS EXTRAS) 
- Após efetivar a compra, você receberá nossos dados de contato, onde trataremos sobre todos os detalhes da montagem da arte. Antes da fabricação lhe enviamos a arte para sua aprovação. 
 
- Capinhas de alta qualidade, brilhante ou fosca, grande durabilidade. confeccionadas em material base poliéster 
- Estampada diretamente na superfície da capinha ( não é adesivo ), Impressão em infinitas cores com qualidade fotográfica. 
 
 ---- FAVOR VERIFICAR A DISPONIBILIDADE ANTES DE FAZER O PEDIDO ---- 
 
----IMPORTANTE: MENCIONAR O MODELO DO CELULAR NO PEDIDO ---- 
 
____________ MODELOS EXISTENTES 3D_____________ 
 
NOVIDADE !! 
 
ASUS 
 3D ASUS -ZEN PHONE 5 
 3D ASUS -ZEN PHONE 6 
 
APPLE 
3D Iphone 4/4s 
3D Iphone 5/5s 
3D Iphone 5c 
3D Iphone 6 
3D Iphone 6 Plus 
3D IPAD MINI 
3D IPAD 
 
LG 
3D LG K10 *****NOVIDADE LANÇAMENTO***** 
3D Lg G2 
3D Lg G3 D850 
3D Lg G4 
3D Lg Goole Nexus 5 
 
MOTO 
3D Motorola E 
3D Motorola E 2 Geração 
3D Motorola G 
3D Motorola G 2 Geração 
3D Motorola G 3 Geração 
3D Motorola G 4 Geração 
3D Motorola G 4 Geração PLAY 
3D Motorola G 4 Geração PLUS 
3D Motorola X 
3D Motorola X 2 
 
NOKIA 
3D Nokia 530 
3D Nokia 535 
3D Nokia 730 
3D Nokia 735 
3D Nokia Lúmia 920 
 
SAMSUNG 
3D Samsung A3 
3D Samsung Ace 3 7272 
3D Samsung Core Prime G3608 
3D Samsung Grand 2 I706 
3D Samsung Grand Duos 9082 
3D Samsung Note 2 
3D Samsung Note 3 
3D Samsung S3 
3D Samsung S3 Mini 
3D Samsung S4 
3D Samsung S4 Mini 
3D Samsung S5 
3D Samsung S5 Mini 
3D Samsung S6 
3D Samsung S6 EDGE 
3D Samsung J1 
3D Samsung J5 
3D Samsung J7 
3D Samsung J7 2016 metal 
3D Samsung Win I8552 
3D Samsung Gran Prime 
 
SONY 
3D Sony Xpéria C3 
3D Sony Xpéria M2 
3D Sony Xpéria M4 
3D Sony Xpéria T2 
3D Sony Xpéria T3 
3D Sony Xpéria 1 
3D Sony Xpéria Z2 
3D Sony Xpéria Z3 
3D Sony Xpéria Z3 Mini 
 
---- FAVOR VERIFICAR A DISPONIBILIDADE ANTES DE FAZER O PEDIDO ---- 
 
----IMPORTANTE: MENCIONAR O MODELO DO CELULAR NO PEDIDO ---- 
 
--------------------MODELOS 2D EXISTENTES-------------------------- 
 
APPLE 
2D Iphone 4/4S 
2D Iphone 5/5S 
2D Iphone SE 
2D Iphone 5C 
2D Iphone 6/6S 
2D Iphone 6/6S Plus 
 
SAMSUNG 
2D Galaxy S2 
2D Galaxy S3 
2D Galaxy S3 Mini 
2D Galaxy S3 Duos Core 2 8262 
2D Galaxy S4 
2D Galaxy S4 Mini 
2D Galaxy S4 Active i9295 
2D Galaxy S5 
2D Galaxy S5 Mini 
2D Galaxy S6 
2D Galaxy S6 Active 
2D Galaxy S6 Edge 
2D Galaxy S7 
2D Galaxy S Duos S7562 
2D Samsung Gran Duos 9082 
2D Samsung Gran Prime G530 
2D Samsung Win Duos i8552 
2D Samsung Ace 2 
2D Samsung Ace 3 - 7272 
2D Samsung Ace 4 
2D Samsung Ace 4 - G13 
2D Samsung Ace Plus 
2D Samsung Ace S5830 
2D Samsung Mega 2 
2D Samsung Mega 5.8 i9152 
2D Samsung Mega 6.3 
2D Samsung Note 2 - N7100 
2D Samsung Note 3 Lite 
2D Samsung Note 3 N9006 
2D Samsung Note 4 N910 
2D Samsung Note Edge 9150 
2D Samsung Note 5 
2D Samsung A3 
2D Samsung A5 
2D Samsung A5 (2016) 
2D Samsung A7 
2D Samsung A8 
2D Samsung A9 
2D Samsung Neo Plus 
2D Samsung Core Plus 
2D Samsung Core Prime (S3608) 
2D Samsung Core Lite G318 
2D Samsung Core 2 (G355H) 
2D Galaxy Y (GT 3608) 
2D Samsung E5 
2D Samsung E7 
2D Samsung J1 
2D Samsung J2 
2D Samsung J3 
2D Samsung J5 
2D Samsung J5 (2016) 
2D Samsung J7 
2D Samsung Grand 2 - G7106 
 
SONY 
2D Xperia C 
2D Xperia C3 
2D Xperia C4 
2D Xperia C5 
2D Xperia T2 
2D Xperia T3 
2D Xperia SP M35H 
2D Xperia E4 
2D Xperia M2 
2D Xperia M4 
2D Xperia M5 
2D Xperia Z1 
2D Xperia Z1 Mini 
2D Xperia Z2 
2D Xperia Z2 Mini 
2D Xperia Z3 
2D Xperia Z3 Mini (Compact) 
2D Xperia Z4 
2D Xperia Z4 Mini 
2D Xperia Z5 
 
MOTOROLA 
2D Moto G 
2D Moto G2 
2D Moto G3 
2D Moto G4 
2D Moto G4 Plus 
2D Moto X 
2D Moto X2 
2D Moto X3 
2D Moto X Play 
2D Moto X Style 
2D Moto E 
2D Moto E2 
 
LG 
2D LG L Prime 
2D LG L5 II 
2D LG L7 II 
2D LG L70 
2D LG L90 
2D LG G - E980 
2D LG Optimus G2 
2D LG G2 
2D LG G3 
2D LG G4 
2D LG G4 Stylus 
2D Lg G5 
2D Nexus 4 
2D Nexus 5 
2D Nexus 5 E980 
2D Nexus 6 
 
ASUS 
2D Zenfone 2 
2D Zenfone 5 
2D Zenfone 6 
2D Zenfone Go 
2D Zenfone Selfie 
---- FAVOR VERIFICAR A DISPONIBILIDADE ANTES DE FAZER O PEDIDO ---- 
 
----IMPORTANTE: MENCIONAR O MODELO DO CELULAR NO PEDIDO ---- 
 
CASE GRAPHICS BRASIL, COM A NOSSA CARA, MAS DO SEU JEITO!!...",https://img.elo7.com.br/product/main/1224A62/capa-celular-supernatural-game-of-thrones.jpg,"lg k10,capinha celular winchesters,g4 plus,capa celular,play,capinha,galaxy,xperia,lg,capinha seriado,doctor who,targaryen,i phone,ip4,ip6,manga,série,caneca,capa celular supernatural,winchester,moto g4,guerra dos tronos,samsung,cerâmica,supernatural,capinha sam,game of thrones,capa celular game of thrones targaryen,capinha celular,capinha crowley",Capa Celular Supernatural 6
3D5259,15750,"BOLO CENOGRÁFICO HARRY POTTER 
LOCAÇÃO SOMENTE SÃO PAULO - SP",https://img.elo7.com.br/product/main/94E0C8/bolo-harry-potter-biscuit.jpg,"harry,cenográfico,biscuit,menino,harry potter,fake,bolo fake harry potter,potter,bolo",BOLO HARRY POTTER
AEEB0E,15756,"Convite 15 anos Paris 
 
* Produzimos em outros temas, cores e modelos! 
 
Tamanho: 
 
Aberto: 17x12 cm 
Fechado: 10 x 12 cm 
 
Produzido em Papel Opalina 180 gr. 
Impressão jato de tinta",https://img.elo7.com.br/product/main/1BAAD59/convite-15-anos-paris-convite-delicado.jpg,"debutante,convite delicado,15 anos,convite 15 anos paris,torre eiffel,paris,15 anos paris,convite barato,convite scrap,preto,convite,rosa",Convite 15 anos Paris
CD3BB5,15757,"Caderno argolado é ideal para você trocar suas folhas sempre que precisar. Ele vai co um 96 folhas e elástico colorido para fechamento. 
Tamanho universitario 
Consulte disponibilidade de tecido",https://img.elo7.com.br/product/main/2088C94/caderno-argolado-g-caderno.jpg,"caderno,encadernação,tecido,presente,caderno profissoes,fichario",Caderno argolado G (profissões)
8B186D,15762,"Lindo topo de bolo tema Cachorrinho. Podemos alterar cores, detalhes..",https://img.elo7.com.br/product/main/15DF331/topo-de-bolo-cachorro-vela.jpg,"vela,topo de bolo com cachorro,cadelinha,bolo cachorro,vela cachorrinha,cão,cachorrinha,biscuit,porcelana fria,vela de biscuit,enfeite de bolo cachorro",Topo de bolo cachorro
